src_text,tgt_text,src_word_len,tgt_word_len,src_char_len,tgt_char_len,word_ratio,char_ratio
789 сыллаахха Дуньмаҕа хаҕан өлөр.,Остальных император разместил в столице и милостиво принял.,5,8,34,59,1.6,1.7352941176470589
Салайар кэмэ,Правление,2,1,12,9,0.5,0.75
Дуньмаҕа Идигэн хаҕаны өлөрөн баран Кытайтан анаммыт саҥа хаҕан буолбута.,После убийства Идягяня Дуньмага занял престол как каган-ставленник Китая.,10,9,73,73,0.9,1.0
Дуньмаҕа хаҕан буолаат тута Кытайга Чанъань куоракка илдьитин ыыппыта.,Он немедленно отправил посла в Чанъань.,9,6,70,39,0.6666666666666666,0.5571428571428572
Кытай ыраахтааҕыта киниэхэ уичэнгункэхань (武義成功可汗) диэн солону биэрбит.,В ответ через губернатора ему дали титул Уичэнгункэхань (武義成功可汗).,8,9,71,65,1.125,0.9154929577464789
Ону таһынан Дуньмаҕа Мани итэҕэлин таҥараһыттарын үүртэлээбит.,"Также он изгнал манихеев, поскольку те были любимчиками Идягяня.",7,9,62,64,1.2857142857142858,1.032258064516129
Тудун Имишаны өлөрүү,Казнь Тудуна Имиши,3,3,20,18,1.0,0.9
Кытайдар уйгуурдарга дьайыыларын күүһүрдээрилэр уйгуур аҕа баһылыктарыгар Кытай киин куоратыгар көҥүллүк кэлэллэрин уонна эргинэллэрин көҥүллээбиттэр.,"Чтобы расположить к себе уйгурских старейшин, танские власти позволяли им свободно приезжать в столицу для торговли.",15,16,150,116,1.0666666666666667,0.7733333333333333
Биир кэм Тудун Имиша (кыт.: 突董翳蜜施) Мэйлу ууһун аҕа баһылыга Кытай киин куоратыттан төннөн иһэн Чжэньу (кыт.: 振武) куоракка тохтоон үс ый кытайдар харайыыларыгар олорбут.,"Однажды князь Тудун Имиша (突董翳蜜施) из рода Мэйлу возвращался из китайской столицы домой и они остановились в Чжэньу (振武) (ныне АР Внутренняя Монголия) и жили там за счёт казны 3 месяца, производя при этом большие беспорядки.",25,36,168,223,1.44,1.3273809523809523
Ол куорат баһылыга Чжан Гуаншэн (кыт.: 張光晟) эбит.,Чжан Гуаншэн (張光晟) был цзюньши (軍使) — военным инспектором округа.,8,10,49,65,1.25,1.3265306122448979
Ол саҕана хаҕан өстөөх аҕа баһылыктары хам баттыыр кэмэ этэ.,"Он узнал, что Тудун Имиша, видимо, не торопится в орду, зная, что каган начал расправы с неугодными старейшинами.",10,18,60,113,1.8,1.8833333333333333
Чжан Гуаншэн Тудун Имишаны өлөттөрөөрү хаҕаҥҥа сурук суруйбут уонна кинини хаҕаны утары өрө тураары сылдьар диэн балыйбыт.,Уйгуры причиняли много вреда местным жителям и как выяснилось тайком воровали девочек и в мешках отправляли их в Уйгурию для продажи в рабство.,17,23,122,143,1.3529411764705883,1.1721311475409837
Хаҕан Тудун Имишаны тутарга көҥүл биэрбит.,Чжан Гуаншэн решил покончить с уйгурами.,6,6,42,40,1.0,0.9523809523809523
Чжан Гуаншэн аҕа баһылыгы тутаары кыра сололоох тойону ыыппытын Тудун Имиша өһүргэнэн ол тойону кырбаабыт.,"Он послал записку в которой сообщал, что Тудун везёт припасы для мятежников, чтобы сбросить кагана и лучше Тудуна убить. Он получил разрешение и отправил мелкого чиновника нагрубить Тудуну.",15,28,106,189,1.8666666666666667,1.7830188679245282
Онуоха Чжан Гуаншэн сэрииһиттэрдээх кэлэн Тудун Имишаны уонна куоракка баар уйгуурдары барыларын кырган кэбиспит.,"Тудун побил чиновника плетью и тогда войска Чжана схватили уйгур и всех казнили, но одного отправили сообщить кагану, что Тудун был мятежник. Всё имущество было конфисковано, а девочек вернули в столицу.",14,31,113,203,2.2142857142857144,1.7964601769911503
788 с. дуогабар,Договор 788 года,3,3,15,16,1.0,1.0666666666666667
783 сыллаахха Дуньмаҕа Кытай ыраахтааҕытыттан эйэ уонна уруу дуогабарын көрдөөбүт.,В 783 Дуньмага запросил о мире и родстве. Тан Дай-цзун предвидел ухудшение в отношениях с уйгурами и не желал отдавать княжну.,10,21,82,126,2.1,1.5365853658536586
Дай-цзун ыраахтааҕы уйгуурдары кытта сыһыан мөлтүүрүн билэн Кытай хотунун кэргэн ыыппатах.,Он решил посоветоваться с цзайсяном[1] Ли Ми (李泌). Ли Ми согласовал с императором новый договор и уйгуры согласились на него.,11,20,90,125,1.8181818181818181,1.3888888888888888
Кэлин ыраахтааҕы уйгуурдарга саҥа дуогабары сүбэлээбит:,Условия были следующие:,6,3,55,23,0.5,0.41818181818181815
Хаҕан ыраахтааҕыттан тутулуктаах буолар.,Каган — вассал императора.,4,4,40,26,1.0,0.65
Уйгуур илдьитэ 200 киһиттэн элбэх буолуо суохтаах.,Уйгурской посольство — не более 200 человек.,7,7,50,44,1.0,0.88
Кытай солконон 1000-тан тахса сылгыны атыыласпат. Уйгуурдар Кытайтан дьону таһаарбаттар.,Китай не покупает за шёлк более 1000 лошадей Уйгуры не вывозят людей из Китай,10,14,88,77,1.4,0.875
"Сарыг йоҕырдар (йугурдар, шира-йугурдар; нууч.: желтые уйгуры; кыт. 裕固族, пиньинь: Yùgù Zú; сарыг йоҕырдыы: Sarïg Yogïr, шира-йугурдуу: Šera Yogor) – Кытай 56 официальнайдык билиммит омугуттан биирдэһэ.","Жёлтые уйгуры (югуры, шира-йогуры; кит. упр. 裕固族, пиньинь Yùgù Zú; сар.-юг. Sarïg Yogïr [sarɯɢ jʊɢʊr], шир.-юг. Šera Yogor [ʃira jʊɢʊr]) — один из 56 официально признанных народов Китая.",26,28,201,186,1.0769230769230769,0.9253731343283582
Сарыг йоҕырдар Ганьсу провинциятыгар Сунань-Югур автономнай уеһыгар олороллор.,Имеют национально-территориальную автономию — Сунань-Югурский автономный уезд провинции Ганьсу.,8,9,78,95,1.125,1.2179487179487178
Сарыг йоҕырдар икки улахан бөлөххө арахсаллар: сарыг йоҕыр тыллаахтар (түүрдүү) уонна шира йугур тыллаахтар (моҕоллуу).,"Жёлтые уйгуры делятся на две территориальные группы, одна говорит на тюркском сарыг-югурском языке, другая — на монгольском шира-югурском языке.",15,19,119,144,1.2666666666666666,1.2100840336134453
Кинигэлэр,Литература,1,1,9,10,1.0,1.1111111111111112
"Народы Восточной Азии / под ред. Н.Н. Чебоксарова, С.И. Брука, Р.Ф. Итса, Г.Г. Стратановича.","Народы Восточной Азии / под ред. Н. Н. Чебоксарова, С. И. Брука, Р. Ф. Итса, Г. Г. Стратановича.",14,18,92,96,1.2857142857142858,1.0434782608695652
"М.–Л.: Наука, 1965.","М. — Л.: Наука, 1965.",3,5,19,21,1.6666666666666667,1.105263157894737
Сарыг йоҕыр өбүгэлэрэ 840 сыллаахха Уйгуур хаҕаната ыһыллыбытыгар Шад Удзар Тэкин диэн тойонноох билиҥҥи Ганьсу сиригэр кэлэн олохсуйбуттар уонна Пан Тэкин кэмигэр Уйгуур Ганчжоу дойдутун тэрийбиттэр. Бу дойду хас да үйэҕэ уһаан баран тангуттар сэриилэриттэн эстибит.,"Являются потомками уйгуров, после распада Уйгурского Каганата в 840 году н. э. часть уйгуров во главе с принцем с тронным титулом Шад Удзар Текином, двинулась в сторону нынешней провинции Ганьсу и с помощью выдающегося государственного деятеля Пан Текина создали Уйгурское Кянсуйское (Ганьчжоуское) государство, которое просуществовало несколько веков. Было уничтожено тангутами.",36,50,267,379,1.3888888888888888,1.4194756554307115
Сарыг йоҕырдар ахсааннара 2000 сыллаах биэрэпиһинэн 13 719 киһи буолар.,"Численность, согласно переписи 2000 г., 13 719 человек.",10,8,71,55,0.8,0.7746478873239436
"Ганьсу провинциятыгар олороллор (олохтоохтортон 2,3 эрэ %).","Проживают на территории провинции Ганьсу (2,3 %).",7,7,59,49,1.0,0.8305084745762712
Аҕа уустара,Родоплеменной состав,2,2,11,20,1.0,1.8181818181818181
Э.Р. Тенишев быһаарбытынан сарыг йоҕырдар сэттэ аҕа ууска – улууска (отак) арахсаллар.,"По данным Э. Р. Тенишева, родовые деления жёлтых уйгуров объединяются в семь территориальных единиц — отаков.",12,16,86,109,1.3333333333333333,1.2674418604651163
Билиҥҥи кэмҥэ бу отактар (улуустар) туох да хаһаайыстыбаннай эбэтэр административнай суолталара суох[1].,"Отаки, как и родоплеменные подразделения юйгу, в настоящее время не имеют какого-либо хозяйственного или административного значения[1].",12,16,104,135,1.3333333333333333,1.2980769230769231
"Сарыг йоҕырдар уонна шира йугурдар төһө да атын-атын тыллаах уонна олохтоох-дьаһахтаах буолбуттарын иһин биир төрүттээхтэр, ону аҕа уустар ааттара туоһулууллар. Сарыг йоҕырдар аҕа уустара:","Несмотря на разные языки и различия в быту, сарыг-югуры и шера-югуры этнически родственны друг другу. Об этом свидетельствуют родоплеменные названия, встречающиеся в большинстве случаев как у одних, так и у других.",24,31,188,214,1.2916666666666667,1.1382978723404256
"Андьан (анджән, анджәң, анджян).","Анджан (анджән, анджәң, анджян).",4,4,32,32,1.0,1.0
Арлат (арулаттар сыдьааннара).,Арлат. Потомки арулатов.,3,3,30,24,1.0,0.8
"Икки бөлөххө арахсаллар: эрки вай ""эргэ вай"" уонна йаны вай ""саҥа вай"".",Делится на две части: эрки вай «старый вай» и йаны вай «новый вай».,12,13,71,67,1.0833333333333333,0.9436619718309859
"Дьуныл (чоңыл, чуңыл).","Джуныл (чоңыл, чуңыл).",3,3,22,22,1.0,1.0
Бүрээт-моҕол цонгол бииһин кытта ситимнииллэр.,Отождествляются с бурят-монгольским племенем цонгол.,5,5,46,52,1.0,1.1304347826086956
"Икки бөлөххө арахсаллар: ак йаглахкыр ""маҥан йаглахкыр"" уонна кара йаглахкыр ""хара йаглахкыр"".",Подразделяется на две группы: ак йаглахкыр «белый яклакыр» и кара йаглахкыр «черный яглакыр».,12,13,94,93,1.0833333333333333,0.9893617021276596
Йаглакар диэн уйгуур хаҕаннарын аҕа ууһун аата.,Йаглакар — название привилегированного рода уйгуров в эпоху Тан.,7,9,47,64,1.2857142857142858,1.3617021276595744
Кадьан.,Каджан.,1,1,7,7,1.0,1.0
Халха-моҕоллору кытта ситимнээхтэр.,Отождествляются с халха-монголами.,3,3,35,34,1.0,0.9714285714285714
Камэр.,Камер.,1,1,6,6,1.0,1.0
Карагастары кытта ситимнээх буолуохтарын сөп.,"Возможно отождествление с карагасами и монгольским племенем каркас, родственным арулатам.",5,10,45,89,2.0,1.9777777777777779
Колэн.,Колен.,1,1,6,6,1.0,1.0
Кулин диэни көр.,См. кулин.,3,2,16,10,0.6666666666666666,0.625
Комдьук.,Комджук.,1,1,8,8,1.0,1.0
Кыргыс төрүттээх буолуохтарын сөп.,"По одной из версий, имеют кыргызское происхождение.",4,7,34,51,1.75,1.5
Бу биис аата Кэмчик өрүһү уонна кэм-кэмдьиуттары кытта ситимнээх[1].,"Имя рода, предположительно, связано с р. Кемчик и племенем кэм-кэмджиут[1].",9,10,68,75,1.1111111111111112,1.1029411764705883
Сорох чинчийээччилэр сабаҕалыылларынан кэм-кэмдьиуттар камаши диэн татаар бииһин кытта сыһыаннаахтар[2].,Исследователи считают возможным отождествление кэм-кэмджиутов с татарским родом камаши (камачи)[2].,10,10,104,99,1.0,0.9519230769230769
Коҥ диэн биис шордарга баар.,Род коңы есть у шорцев.,5,5,28,23,1.0,0.8214285714285714
Хонгираттар сыдьааннара.,Потомки хонгиратов.,2,2,24,19,1.0,0.7916666666666666
Колэн да дэнэллэр.,Произносится еще колен.,3,3,18,23,1.0,1.2777777777777777
Хакас омугун көл бииһин уонна тыва омугун күл бииһин кытта ситимнээх буолуохтарын сөп.,Предположительно родственны тувинскому роду куль и хакасскому (койбальскому) роду кӧл.,13,10,86,86,0.7692307692307693,1.0
Былыргы кыргыстар сыдьааннара.,Потомки древних кыргызов.,3,3,30,25,1.0,0.8333333333333334
Тангуттар сыдьааннара.,Потомки тангутов.,2,2,22,17,1.0,0.7727272727272727
Уйрат да дэнэллэр.,Произносится также уйрат.,3,3,18,25,1.0,1.3888888888888888
Ойраттар арҕааҥҥы моҕол биистэрэ.,Ойраты — западномонгольское племя.,4,4,33,34,1.0,1.0303030303030303
Өргэ.,Ӧрге.,1,1,5,5,1.0,1.0
Паҕана. Баҕанас диэн моҕол бииһин кытта ситимнээх буолуохтарын сөп.,"Этноним происходит от ср. монг. ӧргӧӧ — «палата, чертог, стойбище хана». Пагана.",9,12,67,80,1.3333333333333333,1.1940298507462686
Пайат.,Паглыг.,1,1,6,7,1.0,1.1666666666666667
Патан.,Пайат.,1,1,6,6,1.0,1.0
Йун диэни көр.,Потомки баятов.,3,2,14,15,0.6666666666666666,1.0714285714285714
Пашу.,Патан.,1,1,5,6,1.0,1.2
Пэгэши.,См. йун.,1,2,7,8,2.0,1.1428571428571428
Йаглахкыр бииһин сороҕото.,Пашу. Пегеши. Часть рода йаглахкыр.,3,5,26,35,1.6666666666666667,1.3461538461538463
Пэйат.,Пейат.,1,1,6,6,1.0,1.0
Пэй.,Пәй.,1,1,4,4,1.0,1.0
Тыватааҕы пайгара уонна хакас байга биистэрин кытта ситимнээхтэр.,Отождествляются с тувинским племенем пайгара и хакасским (камасинским) байга.,8,9,65,77,1.125,1.1846153846153846
Сулдус диэн моҕол бииһин сыдьааннара.,Слово сока в языке сарыг-югуров— «кочка земли с корнями степной травы (чия)».,5,12,37,77,2.4,2.081081081081081
Сына.,Солтус.,1,1,5,7,1.0,1.4
Тэмирт.,Потомки сулдусов.,1,2,7,17,2.0,2.4285714285714284
Тэмурчин.,Сына. Темирт.,1,2,9,13,2.0,1.4444444444444444
Тунса.,Темурчин.,1,1,6,9,1.0,1.5
Арҕааҥҥы түүрдэр биистэрэ.,Термин монгольского происхождения.,3,3,26,34,1.0,1.3076923076923077
V–VIII үйэтээҕи Орхон-Енисей суруктарыгар бу аат көстөр.,"Известно, что у монголов наименования различных должностей нередко переходили в названия родов и племен. Тогшы (тогша, тогши).",7,17,56,126,2.4285714285714284,2.25
Уйрат.,Тунса.,1,1,6,6,1.0,1.0
Ойрот диэни көр.,Тӳргӳш (тюргеши).,3,2,16,17,0.6666666666666666,1.0625
Хоро-бүрээттэри кытта ситимнээхтэр.,Встречается в енисейско-орхонских надписях V—VIII вв. Уйрат.,3,7,35,60,2.3333333333333335,1.7142857142857142
"Хараҥгат (ораңгат, хуруңут)[1].",См. ойрот. Хор. Отождествляются с хори-туматами и хори-бурятами.,3,8,31,64,2.6666666666666665,2.064516129032258
Харанут диэн моҕол бииһин кытта ситимнээхтэр[3].,"Хараңгат (ораңгат, хуруңут)[1]. Отождествляются с харанутами[3].",6,6,48,64,1.0,1.3333333333333333
Чүнүс диэн тэлэҥит бииһин кытта ситимнээхтэр.,Отождествляются с алтайским (теленгитским) родом чӱнӱс.,6,6,45,55,1.0,1.2222222222222223
Шартыҥ. Йаглахкыр бииһин сороҕото.,Предположительно от сарыг-югурского «чыган» и монгольского «цагаан» в значении «белый». Шартың.,4,11,34,95,2.75,2.7941176470588234
Эркэр.,Часть рода йаглахкыр.,1,3,6,21,3.0,3.5
Ыглан.,Эркэр.,1,1,6,6,1.0,1.0
"Бу биис аата γǎlán, γlan (оҕус) диэн тибиэт тылыттан үөскээбит[1].","Этноним, предположительно, происходит от эрк + эр «могущественный человек» или эрки-эр «свободный человек». Ыглан. Этноним происходит от тибетского γǎlán, γlan (бык)[1].",10,21,66,169,2.1,2.5606060606060606
Итэҕэллэрэ,Религия,1,1,10,7,1.0,0.7
"Сарыг йоҕырдар тибиэт буддизмын ылыммыттар, ону тэҥэ ойууннааһын да хаалбыт. Эбии көр: Уйгуур хаҕаната Түүрдэр","Традиционная религия югуров — это тибетский буддизм, который применялся наряду с шаманизмом.",15,12,110,92,0.8,0.8363636363636363
"Сарыг йоҕыр тыла (эбэтэр сары йугур, йуйгу, хара йогур тыла да дииллэр) — сарыг йоҕыр диэн Кытай Ганьсу провинциятыгар олорор омук тыла.","Сары́г-югу́рский язык (другие варианты названия: сары-югурский, юйгу, язык хара-йогуров, язык жёлтых уйгуров) — тюркский язык, использующийся на территории Сунань-Югурского АУ провинции Ганьсу и Синьцзян-Уйгурском АР КНР.",22,26,136,221,1.1818181818181819,1.625
Түүр тыллар хакас бөлөҕөр киирэр.,Принадлежит к хакасской группе.,5,4,33,31,0.8,0.9393939393939394
"Уйгуур, сайаан уонна былыргы түүр бичигинэн суруллубут тылларга чугас.","По некоторым признакам сближается также с саянским, уйгурским и языком рунических надписей. Генетическая основа, однако, хакасская.",9,16,70,131,1.7777777777777777,1.8714285714285714
Кинигэлэр,Литература,1,1,9,10,1.0,1.1111111111111112
"Билиҥҥи кэмҥэ суруга суох тыллар ахсааннарыгар киирэр, ол эрээри сорох дааннайдарынан кытай суруга туттуллар[1].","В настоящее время считается бесписьменным, по некоторым данным, использоваться может китайская письменность[1].",14,12,112,111,0.8571428571428571,0.9910714285714286
"Сарыг йоҕырдар Сунань-Югур (Ганьсу) диэн билиҥҥи олорор сирдэригэр IX-с үйэҕэ Уйгуур хаҕаната ыһыллыбытыгар кэлбиттэр (уйгуурдар сүрүннээн Илиҥҥи Түркистаҥҥа, билиҥҥи Кытай Синдьээҥ сиригэр олохсуйбуттар).","На места своего нынешнего обитания — национального автономного уезда Минхуа в провинции Ганьсу (КНР) — желтые уйгуры пришли после их поражения от кыргызов в 9 в. н. э. (основная часть уйгуров мигрировала в Восточный Туркестан, ныне Синьцзян, Северо-Западный Китай).",23,39,205,265,1.6956521739130435,1.2926829268292683
"Сарыг йоҕыр тыла ""з"" көрүҥнээх тылларга (азак ""атах"", пэзик ""үрдүк""), ол аата хакас уонна шор тылларыгар чугас, ол эрээри Синдьээҥтэн Ганьсуҕа көһөн кэлбин уйгуурдар дьайыылара күүстээхтик биллибит.","Язык тюркоязычной части желтых уйгуров, по признаку срединного з (азак 'нога', пезик 'высокий') генетически связанный с хакасско-шорскими диалектами, претерпел определённое влияние уйгурского языка, после того как некоторая часть уйгуров реэмигрировала из Синьцзяна в Ганьсу.",27,34,198,275,1.2592592592592593,1.3888888888888888
Сарыг йоҕыр тылын дорҕоонноругар тибиэт уонна кытай тыла күүскэ дьайбыттар.,"В фонетике и лексике С.-Ю. Я. испытал сильное влияние китайского, а также тибетского языка.",10,14,75,91,1.4,1.2133333333333334
Сарыг йоҕыр тыла күннээҕи олоххо туттуллар.,Сарыг-югурский язык имеет хождение в быту.,6,6,43,42,1.0,0.9767441860465116
"Бу тыл XIX-с үйэ бүтүүтүттэн ылата үөрэтиллибит; чинчийээччилэр: Г.Н. Потанин, С.Г.Э. Маннергейм, С.Е. Малов, Э.Р. Тенишев.","Изучается с конца 19 в.: труды Г. Н. Потанина, С. Г. Э. Маннергейма, С. Е. Малова, Э. Р. Тенишева.",16,19,123,98,1.1875,0.7967479674796748
Тыл туһунан,Сведения,2,1,11,8,0.5,0.7272727272727273
"Былыргы түүр тылын -d- дорҕооно -з- буолбут, ол иһин сарыг йоҕыр тыла хакас бөлөҕөр киирэр.","По признаку отражения пратюркского -d- принадлежит к хакасской группе. Сохранение противопоставления сильных и слабых согласных является изоглоссой сарыг-югурского (и фуюйско-кыргызского) с тувинским и тофаларским, наблюдаются также следы преаспирации, в саянских отражающейся как фарингализация гласного. Совпадения с уйгурским и ногайскими являются результатами контактов.",15,42,91,374,2.8,4.1098901098901095
Хакас бөлөҕүн тылларыттан сарыг йоҕыр тыла биир саамай былыргы буолар (хакас тылларыттан XII–XIII үйэлэргэ арахсыбыт).,"Из хакасских сарыг-югурский наиболее архаичен, отделение от общехакасской основы предполагается ещё в XII—XIII в. В сарыг-югурском произошли (непоследовательно) изменения ногайского типа -š- > -s- и -č- > -š- (хотя на самом деле аналогичные изменения характерны для хакасских).",15,37,118,277,2.466666666666667,2.347457627118644
Сарыг йоҕыр тылыгар -š- > -s- уонна -č- > -š- уларыйыылара буолбуттар.,Озвончение интервокальных согласных не распространилось на -s- и исконный -š-.,12,10,70,78,0.8333333333333334,1.1142857142857143
Ону таһынан j-/ʒ- > n- уларыйыыта суох.,Отсутствует в сарыг-югурском и назализация j-/ʒ- > n-.,7,8,39,54,1.1428571428571428,1.3846153846153846
Сарыг йоҕыр тылыгар саамай майгынныыр фуйуй-кыргыс тыла буолар.,Морфологические особенности также выделяют сарыг-югурский язык среди хакасских.,8,8,63,79,1.0,1.253968253968254
"Фуйуй кыргыстара (бэйэлэрин ааттанар ааттара: кыргыс, хэргэс, тиртиз) — Кытай Хэйлунцзян провинциятын Фуйуй уеһыгар олорор түүр тыллаах омук.","Фуюйские кыргызы (самоназвание — кыргыс, хэргэс, тиртиз) — тюркский народ в уезде Фуюй провинции Хэйлунцзян КНР.",18,16,141,112,0.8888888888888888,0.7943262411347518
Төрөөбүт тыллара фуйуй кыргыс тыла буолар.,Родной язык — фуюйско-кыргызский.,6,4,42,33,0.6666666666666666,0.7857142857142857
Ахсааннара 1997 сыллаахха 1200 кэриҥэ киһи этэ.,Численность в 1997 г. — около 1200 человек.,7,8,47,43,1.1428571428571428,0.9148936170212766
Былыргыта уонна билиҥҥитэ,История и современность,3,3,25,23,1.0,0.92
Сэбиэскэй саллааттар уонна Кыргыс сириттэн төрүттээх эппиһиэрдэр 1945 с. Мандьу сиригэр сэриинэн барбыттарыгар олохтоох кыргыстары көрсүбүттэрин уонна кинилэр тылларын өйдүүллэрин туһунан биллэрбиттэр.,"Советские солдаты и офицеры киргизской национальности сообщали начальству после вступления советских войск в 1945 в Хэйлунцзян об обнаружении среди местного населения людей, называющих себя киргизами и говорящих на понятном им языке.",22,31,201,233,1.4090909090909092,1.1592039800995024
"1952 сыллаахха Кытай чинчийээччитэ Юй Ифу ""Нэньцзян ходуһаларын кыргыстара"" (""Ji-er-ji-si Nenjang Grassland"") диэн ааттаах ыстатыйа таһаарбыт. Бу ыстатыйаҕа кыргыстар историяларын, көһүүлэрин, социальнай уонна политическай туруктарын, тылларын, экономикаларын, үгэстэрин уонна олохторун-дьаһахтарын туһунан сырдаппыт.","В 1952 вышла статья Юй Ифу «Кыргызы Нэньцзянских лугов» («Ji-er-ji-si Nenjiang Grassland»), который содержит основной материал по истории, миграции, социальной и политической ситуации, культуре и народной памяти, языку, экономике, традициям и бытовой жизни.",32,33,317,257,1.03125,0.8107255520504731
Кинигэлэр,Литература,1,1,9,10,1.0,1.1111111111111112
Тенишев Э.Р. О языке кыргызов уезда Фуюй // Вопросы языкознания.,Тенишев Э. Р. О языке кыргызов уезда Фуюй // Вопросы языкознания.,10,11,64,65,1.1,1.015625
С. 88–95.,С.88-95.,2,1,9,8,0.5,0.8888888888888888
Янхунен Ю. К вопросу о зарубежный хакасах // Проблемы сохранения природы и культурно-исторического наследия Хакасии.,Янхунен Ю. К вопросу о зарубежных хакасах // Проблемы сохранения природы и культурно-исторического наследия Хакасии.,15,15,116,116,1.0,1.0
С. 99–107.,С. 99-107.,2,2,10,10,1.0,1.0
Сигэлэр,Ссылки,1,1,7,6,1.0,0.8571428571428571
Фуйуй кыргыстара Енисей кыргыстарын сыдьааннара буолаллар[1]. Кинилэри 1703–1706 сылларга Хакас сириттэн Дьуҥҕаар сиригэр көһөрбүттэр.,"Считаются потомками енисейских кыргызов[1], «угнанных» в 1703—1706 гг. с территории Хакасии («Киргизской землицы») в Джунгарию.",14,15,134,127,1.0714285714285714,0.9477611940298507
Дьуҥҕаар дойдута суох буолбутун кэннэ мандьулар 1755–1757 сылларга кыргыстары Мандьу сиригэр көһөрбүттэр.,"После уничтожения Джунгарского ханства, властями Империи Цин были переселены в Маньчжурию в 1755—1757 гг. («20—22 годы правления под девизом „Цяньлун“»).",12,20,105,153,1.6666666666666667,1.457142857142857
Билиҥҥи кэмҥэ фуйуй кыргыстара Фуйуй уеһын Юи-Даур-Мандьу-Кыргыс омук округар (友谊达斡尔族满族柯尔克孜族乡) олороллор.,В настоящее время (как следует из названия) проживают в Юи-Даурско-Маньчжурско-Киргизской национальной волости (友谊达斡尔族满族柯尔克孜族乡) китайского уезда Фуюй.,11,16,105,150,1.4545454545454546,1.4285714285714286
Төрүттэрэ,Происхождение,1,1,9,13,1.0,1.4444444444444444
Фойуй кыргыстара Енисей кыргыстарын сыдьааннара буолаллар[1].,Фуюйские кыргызы — представляют собой один из осколков енисейских кыргызов[1].,6,10,61,78,1.6666666666666667,1.278688524590164
Чинчийээччилэр сабаҕалыылларынан Енисей кыргыстара хас да омук булкуһуутуттан үөскээбиттэр.,"Считается, что енисейские кыргызы сформировались в результате продолжительного взаимодействия нескольких этнических групп.",9,12,91,122,1.3333333333333333,1.3406593406593406
"Ол курдук Енисей кыргыстара үөскүүллэригэр түүр, моҕол[2], Индия-Ираан[3], угор, самадьы[1] уонна киэт тыллаах[4] биистэр кыттыбыттар.","В состав енисейских кыргызов кроме тюркоязычных групп влились монгольские[2], индо-иранские[3], угорские, самодийские[1] и кетские элементы[4].",15,15,134,143,1.0,1.0671641791044777
Енисей кыргыстарын өбүгэлэрэ динлиннэр[1] моҕоллору кытта ыкса ситимнээх буолуохтарын сөп[2].,"Существует мнение, согласно которому динлины[5], одни из предков енисейских кыргызов, и собственно древние кыргызы имели тесные этнические связи с монголами[6].",10,20,93,160,2.0,1.7204301075268817
"Фуйуй кыргыстарын туһунан бастакы научнай суруйуулар Мандьу сирэ көҥүл дойду эрдэҕинэ оҥоһуллубуттар (1931–1945 сыллар). диэн Дьоппуон чинчийээччитэ 1944 сыл от ыйыгар кыргыс дэриэбинэлэригэр сылдьыбыт уонна 1945 с. ыам ыйыгар ""Кыргыстарга сырыы"" диэн ааттаах ыстатыйа таһаарбыт[1].","Первые научные сведения о фуюйских кыргызах были записаны в период японской оккупации Маньчжурии (1931—1945). Японский учёный Масато Сухара (яп. 栖原正人, по-китайски Циюань Чжэнжэнь) посетил кыргызские деревни в июле 1944 года, и в мае 1945 опубликовал статью «Поездка к кыргызам»[12].",35,39,282,282,1.1142857142857143,1.0
Фуйуй кыргыс тыла — Кытайга Хэйлунцзян провинциятын Фуйуй уеһыгар олорор фуйуй кыргыстарын төрөөбүт тыллара. Түүр тыллар хакас-алтаай бөлөҕөр киирэр.,"Фую́йско-кыргы́зский язы́к — язык хакасско-алтайской группы тюркских языков, распространён в КНР.",19,11,149,97,0.5789473684210527,0.6510067114093959
Фуйуй кыргыс тыла кыргыс тылыттан уратыта диэн z-тыл буолар (хакас тылын курдук).,"В отличие от киргизско-кыпчакского киргизского языка, является z-языком.",12,8,81,72,0.6666666666666666,0.8888888888888888
Фуйуй кыргыс тыла хакас тылларыттан XVII–XVIII үйэлэргэ фуйуй кыргыстарын Мандьу сиригэр көһөрбүттэригэр арахсыбыт,"Оторвался от основного хакасского ареала в XVII—XVIII вв, когда предки его носителей (фуюйских кыргызов) были переселены в Маньчжурию.",13,18,114,134,1.3846153846153846,1.1754385964912282
"Кытай фуйуй кыргыстара (1-кы бас, видео) Кытай фуйуй кыргыстара (2-с бас, видео) Кытай фуйуй кыргыстара (3-с бас, видео)","Фуюйские кыргызы КНР (1-я часть, видео) Фуюйские кыргызы КНР (2-я часть, видео) Фуюйские кыргызы КНР (3-я часть, видео)",18,18,120,119,1.0,0.9916666666666667
Тыл туһунан,Сведения,2,1,11,8,0.5,0.7272727272727273
